,dialog_idx,utterance_idx,text,speaker,file_path,emotion,act
6325,2225_0,3,Take care of yourself and don't forget to keep in touch.,1,./data/dailytalk/dailyTalk/audio_files/2225_0_3.wav,no emotion,inform
6326,2229_0,0,I was wondering if you like to go to the theatre then.,1,./data/dailytalk/dailyTalk/audio_files/2229_0_0.wav,no emotion,directive
6327,2229_0,1,That sounds great.,0,./data/dailytalk/dailyTalk/audio_files/2229_0_1.wav,no emotion,commissive
6328,2233_0,0,It's an excellent one. I like it very much.,0,./data/dailytalk/dailyTalk/audio_files/2233_0_0.wav,happiness,inform
6329,2233_0,1,Why?,1,./data/dailytalk/dailyTalk/audio_files/2233_0_1.wav,no emotion,question
6330,2233_0,2,It includes a lot of useful words and phrases.,0,./data/dailytalk/dailyTalk/audio_files/2233_0_2.wav,happiness,inform
6331,2233_0,3,"Uh, I agree with you.",1,./data/dailytalk/dailyTalk/audio_files/2233_0_3.wav,happiness,inform
6332,2237_0,0,"Excuse me, uh, can I use your computer to type my paper?",1,./data/dailytalk/dailyTalk/audio_files/2237_0_0.wav,no emotion,directive
6333,2237_0,1,No problem.,0,./data/dailytalk/dailyTalk/audio_files/2237_0_1.wav,no emotion,commissive
6334,2237_0,2,I am afraid I can't finish typing it this afternoon. When will you use it tonight?,1,./data/dailytalk/dailyTalk/audio_files/2237_0_2.wav,no emotion,question
6335,2237_0,3,"Oh, never mind, I finished my paper. So you can use it tonight.",0,./data/dailytalk/dailyTalk/audio_files/2237_0_3.wav,no emotion,inform
6336,2243_0,0,I finally went out to dinner with him last night.,1,./data/dailytalk/dailyTalk/audio_files/2243_0_0.wav,no emotion,question
6337,2243_0,1,Just the two of you?,0,./data/dailytalk/dailyTalk/audio_files/2243_0_1.wav,no emotion,inform
6338,2243_0,2,Yup.,1,./data/dailytalk/dailyTalk/audio_files/2243_0_2.wav,no emotion,inform
6339,2243_0,3,Where did you go?,0,./data/dailytalk/dailyTalk/audio_files/2243_0_3.wav,no emotion,question
6340,2243_1,0,Umm I didn't notice. I don't really even know what I ate.,1,./data/dailytalk/dailyTalk/audio_files/2243_1_0.wav,no emotion,inform
6341,2243_1,1,Really?,0,./data/dailytalk/dailyTalk/audio_files/2243_1_1.wav,surprise,question
6342,2244_0,0,Hello! Where can I buy an inexpensive cashmere sweater?,1,./data/dailytalk/dailyTalk/audio_files/2244_0_0.wav,no emotion,question
6343,2244_0,1,Maybe you should look around for an outlet.,0,./data/dailytalk/dailyTalk/audio_files/2244_0_1.wav,no emotion,directive
6344,2244_0,2,That is a wonderful idea.,1,./data/dailytalk/dailyTalk/audio_files/2244_0_2.wav,happiness,commissive
6345,2244_0,3,Outlets have more reasonable prices.,0,./data/dailytalk/dailyTalk/audio_files/2244_0_3.wav,no emotion,inform
6346,2244_0,4,Thank you for your help.,1,./data/dailytalk/dailyTalk/audio_files/2244_0_4.wav,happiness,inform
6347,2244_0,5,No problem. Good luck.,0,./data/dailytalk/dailyTalk/audio_files/2244_0_5.wav,happiness,inform
6348,2245_0,0,What he said disappointed me.,1,./data/dailytalk/dailyTalk/audio_files/2245_0_0.wav,no emotion,inform
6349,2245_0,1,What did he say?,0,./data/dailytalk/dailyTalk/audio_files/2245_0_1.wav,no emotion,question
6350,2245_0,2,He advised me to change to a more suitable course.,1,./data/dailytalk/dailyTalk/audio_files/2245_0_2.wav,no emotion,inform
6351,2245_0,3,Why?,0,./data/dailytalk/dailyTalk/audio_files/2245_0_3.wav,surprise,question
6352,2245_0,4,He said that career in law was unsuitable for a women.,1,./data/dailytalk/dailyTalk/audio_files/2245_0_4.wav,no emotion,inform
6353,2245_0,5,It is stupid to say so.,0,./data/dailytalk/dailyTalk/audio_files/2245_0_5.wav,anger,inform
6354,2247_0,0,Thanks.,0,./data/dailytalk/dailyTalk/audio_files/2247_0_0.wav,happiness,commissive
6355,2247_0,1,You're welcome.,1,./data/dailytalk/dailyTalk/audio_files/2247_0_1.wav,happiness,inform
6356,2250_0,0,I feel confident of his ability to cure my daughter's disease.,1,./data/dailytalk/dailyTalk/audio_files/2250_0_0.wav,no emotion,inform
6357,2250_0,1,How can you be so sure?,0,./data/dailytalk/dailyTalk/audio_files/2250_0_1.wav,no emotion,question
6358,2252_0,0,What a heavy snow!,1,./data/dailytalk/dailyTalk/audio_files/2252_0_0.wav,no emotion,inform
6359,2252_0,1,Take care! Don't slip down to the ground.,0,./data/dailytalk/dailyTalk/audio_files/2252_0_1.wav,no emotion,inform
6360,2252_0,2,I've got it. I like the sound of stepping on the snow very much.,1,./data/dailytalk/dailyTalk/audio_files/2252_0_2.wav,no emotion,inform
6361,2252_0,3,Yes. Very wonderful.,0,./data/dailytalk/dailyTalk/audio_files/2252_0_3.wav,happiness,inform
6362,2252_0,4,Do you smell the sweet scent?,1,./data/dailytalk/dailyTalk/audio_files/2252_0_4.wav,happiness,question
6363,2252_0,5,Yes. It should be the fragrance of plum blossoms.,0,./data/dailytalk/dailyTalk/audio_files/2252_0_5.wav,happiness,inform
6364,2253_0,0,"Mary, I will have an interview tomorrow. I am so excited!",0,./data/dailytalk/dailyTalk/audio_files/2253_0_0.wav,happiness,inform
6365,2253_0,1,"Congratulations! By the way, have you had all the things ready for the interview?",1,./data/dailytalk/dailyTalk/audio_files/2253_0_1.wav,happiness,question
6366,2253_0,2,Umm I only typed several copies of my resume.,0,./data/dailytalk/dailyTalk/audio_files/2253_0_2.wav,no emotion,inform
6367,2253_0,3,That's not enough. You have many other things to prepare.,1,./data/dailytalk/dailyTalk/audio_files/2253_0_3.wav,no emotion,directive
6368,2253_0,4,What are they?,0,./data/dailytalk/dailyTalk/audio_files/2253_0_4.wav,no emotion,question
6369,2253_0,5,"Besides the resume, you also need the original and copies of your graduation certificate and your ID card.",1,./data/dailytalk/dailyTalk/audio_files/2253_0_5.wav,no emotion,directive
6370,2253_0,6,I see.,0,./data/dailytalk/dailyTalk/audio_files/2253_0_6.wav,no emotion,commissive
6371,2253_0,7,Also several copies of your one-inch color photos.,1,./data/dailytalk/dailyTalk/audio_files/2253_0_7.wav,no emotion,directive
6372,2253_0,8,"Yes, I have those.",0,./data/dailytalk/dailyTalk/audio_files/2253_0_8.wav,no emotion,commissive
6373,2253_0,9,You also need to prepare formal clothes for the interview ; a suit should be the best.,1,./data/dailytalk/dailyTalk/audio_files/2253_0_9.wav,no emotion,directive
6374,2253_0,10,I will get it soon.,0,./data/dailytalk/dailyTalk/audio_files/2253_0_10.wav,no emotion,commissive
6375,2253_0,11,Have a briefcase ready with all your interview materials in it for easy carrying.,1,./data/dailytalk/dailyTalk/audio_files/2253_0_11.wav,no emotion,directive
6376,2253_0,12,"OK, I will remember.",0,./data/dailytalk/dailyTalk/audio_files/2253_0_12.wav,no emotion,commissive
6377,2253_0,13,All these should be enough. Good luck!,1,./data/dailytalk/dailyTalk/audio_files/2253_0_13.wav,happiness,inform
6378,2254_0,0,"It sure is cold this morning, isn’t it? I barely even get out of bed!",1,./data/dailytalk/dailyTalk/audio_files/2254_0_0.wav,no emotion,question
6379,2254_0,1,"Yeah. It’s pretty cold, alright.",0,./data/dailytalk/dailyTalk/audio_files/2254_0_1.wav,no emotion,inform
6380,2256_0,0,I want to go try on these clothes.,1,./data/dailytalk/dailyTalk/audio_files/2256_0_0.wav,no emotion,inform
6381,2256_0,1,What did you find?,0,./data/dailytalk/dailyTalk/audio_files/2256_0_1.wav,no emotion,question
6382,2256_0,2,"I found some jeans, and a new blouse.",1,./data/dailytalk/dailyTalk/audio_files/2256_0_2.wav,no emotion,inform
6383,2256_0,3,Go and try it on.,0,./data/dailytalk/dailyTalk/audio_files/2256_0_3.wav,no emotion,directive
6384,2256_0,4,What do you think?,1,./data/dailytalk/dailyTalk/audio_files/2256_0_4.wav,no emotion,directive
6385,2256_0,5,I love that shirt on you.,0,./data/dailytalk/dailyTalk/audio_files/2256_0_5.wav,no emotion,commissive
6386,2256_0,6,Umm…. What about the jeans?,1,./data/dailytalk/dailyTalk/audio_files/2256_0_6.wav,no emotion,directive
6387,2256_0,7,They don't really fit you right.,0,./data/dailytalk/dailyTalk/audio_files/2256_0_7.wav,no emotion,commissive
6388,2256_0,8,I don't think so either.,1,./data/dailytalk/dailyTalk/audio_files/2256_0_8.wav,no emotion,inform
6389,2256_0,9,That blouse is absolutely wonderful on you though.,0,./data/dailytalk/dailyTalk/audio_files/2256_0_9.wav,no emotion,inform
6390,2256_0,10,"Well, I'll just buy the shirt.",1,./data/dailytalk/dailyTalk/audio_files/2256_0_10.wav,no emotion,inform
6391,2256_0,11,That would be a good idea.,0,./data/dailytalk/dailyTalk/audio_files/2256_0_11.wav,happiness,inform
6392,2261_0,0,I went shopping.,1,./data/dailytalk/dailyTalk/audio_files/2261_0_0.wav,no emotion,inform
6393,2261_0,1,Did you buy anything?,0,./data/dailytalk/dailyTalk/audio_files/2261_0_1.wav,no emotion,question
6394,2261_0,2,"Yes, I bought a few things.",1,./data/dailytalk/dailyTalk/audio_files/2261_0_2.wav,no emotion,inform
6395,2261_0,3,What did you buy?,0,./data/dailytalk/dailyTalk/audio_files/2261_0_3.wav,no emotion,question
6396,2261_0,4,I bought this coat. Do you like it?,1,./data/dailytalk/dailyTalk/audio_files/2261_0_4.wav,no emotion,question
6397,2261_0,5,"Yeah, I like it a lot. It's very pretty. Where did you buy it?",0,./data/dailytalk/dailyTalk/audio_files/2261_0_5.wav,happiness,question
6398,2261_0,6,At the mall on fifth street.,1,./data/dailytalk/dailyTalk/audio_files/2261_0_6.wav,no emotion,inform
6399,2261_0,7,Was it expensive ?,0,./data/dailytalk/dailyTalk/audio_files/2261_0_7.wav,no emotion,question
6400,2261_0,8,"No, it wasn't expensive. It was on sale for twenty dollars.",1,./data/dailytalk/dailyTalk/audio_files/2261_0_8.wav,no emotion,inform
6401,2261_0,9,That's cheap.,0,./data/dailytalk/dailyTalk/audio_files/2261_0_9.wav,no emotion,inform
6402,2261_0,10,I know. It was a really good deal.,1,./data/dailytalk/dailyTalk/audio_files/2261_0_10.wav,happiness,inform
6403,2261_0,11,I don't think you'll need to wear it for a while. It's been really hot lately.,0,./data/dailytalk/dailyTalk/audio_files/2261_0_11.wav,no emotion,inform
6404,2270_0,0,At school. And I'm still learning it now.,0,./data/dailytalk/dailyTalk/audio_files/2270_0_0.wav,no emotion,inform
6405,2270_0,1,How long have you been learning it?,1,./data/dailytalk/dailyTalk/audio_files/2270_0_1.wav,no emotion,question
6406,2270_0,2,Umm about three years.,0,./data/dailytalk/dailyTalk/audio_files/2270_0_2.wav,no emotion,inform
6407,2270_0,3,Can you speak any other languages?,1,./data/dailytalk/dailyTalk/audio_files/2270_0_3.wav,no emotion,question
6408,2273_0,0,I'm OK. I wish I could say the same for my friend.,1,./data/dailytalk/dailyTalk/audio_files/2273_0_0.wav,no emotion,inform
6409,2273_0,1,What happened to him?,0,./data/dailytalk/dailyTalk/audio_files/2273_0_1.wav,no emotion,question
6410,2273_0,2,He was arrested by the police for drinking and driving.,1,./data/dailytalk/dailyTalk/audio_files/2273_0_2.wav,no emotion,inform
6411,2273_0,3,Was it his first offence?,0,./data/dailytalk/dailyTalk/audio_files/2273_0_3.wav,no emotion,question
6412,2273_0,4,Unfortunately not. He was charged with a DUI when he was in university.,1,./data/dailytalk/dailyTalk/audio_files/2273_0_4.wav,sadness,inform
6413,2273_0,5,Umm what happened to him then?,0,./data/dailytalk/dailyTalk/audio_files/2273_0_5.wav,no emotion,question
6414,2273_0,6,Not much; it was a minor offence back then. He got away with a fine of five hundred dollars.,1,./data/dailytalk/dailyTalk/audio_files/2273_0_6.wav,no emotion,inform
6415,2273_0,7,Did they take his license away?,0,./data/dailytalk/dailyTalk/audio_files/2273_0_7.wav,no emotion,question
6416,2273_0,8,"No, they were really easy on him. The problem is that that was a long time ago. They are much tougher on crime now.",1,./data/dailytalk/dailyTalk/audio_files/2273_0_8.wav,no emotion,inform
6417,2273_0,9,What do you think will happen to him?,0,./data/dailytalk/dailyTalk/audio_files/2273_0_9.wav,no emotion,question
6418,2273_0,10,"Well, he'll definitely lose his license, pay a fine, and maybe even spend some time in jail.",1,./data/dailytalk/dailyTalk/audio_files/2273_0_10.wav,no emotion,inform
6419,2273_0,11,That doesn't sound too promising. Does he have a defence lawyer?,0,./data/dailytalk/dailyTalk/audio_files/2273_0_11.wav,no emotion,question
6420,2273_0,12,"Not yet. If we can't find a lawyer for him, then the state will appoint him with one.",1,./data/dailytalk/dailyTalk/audio_files/2273_0_12.wav,no emotion,inform
6421,2273_0,13,My sister is a lawyer. I can ask her if she can help him.,0,./data/dailytalk/dailyTalk/audio_files/2273_0_13.wav,no emotion,directive
6422,2281_0,0,"Yes, I'm very fond of seafood.",1,./data/dailytalk/dailyTalk/audio_files/2281_0_0.wav,no emotion,inform
6423,2281_0,1,Which seafood do you prefer?,0,./data/dailytalk/dailyTalk/audio_files/2281_0_1.wav,no emotion,question
6424,2281_0,2,I'd like to have red cooked sea cucumber.,1,./data/dailytalk/dailyTalk/audio_files/2281_0_2.wav,no emotion,inform
6425,2281_0,3,Is there anything else you would like to have?,0,./data/dailytalk/dailyTalk/audio_files/2281_0_3.wav,no emotion,question
6426,2283_0,0,"Excuse me Miss, my friend is sick.",0,./data/dailytalk/dailyTalk/audio_files/2283_0_0.wav,no emotion,inform
6427,2283_0,1,"Is he? Yes. He looks pale, is there anything I can do for him?",1,./data/dailytalk/dailyTalk/audio_files/2283_0_1.wav,no emotion,question
6428,2283_0,2,"Yes, please give him some water.",0,./data/dailytalk/dailyTalk/audio_files/2283_0_2.wav,no emotion,directive
6429,2283_0,3,Certainly.,1,./data/dailytalk/dailyTalk/audio_files/2283_0_3.wav,no emotion,commissive
6430,2283_0,4,And do you have any medicine for air sickness?,0,./data/dailytalk/dailyTalk/audio_files/2283_0_4.wav,no emotion,directive
6431,2283_0,5,"Well, yes. I’ll give him the medicine too.",1,./data/dailytalk/dailyTalk/audio_files/2283_0_5.wav,no emotion,commissive
6432,2285_0,0,I need to find a new furniture set for my living room.,1,./data/dailytalk/dailyTalk/audio_files/2285_0_0.wav,no emotion,inform
6433,2285_0,1,Where are you going to find one?,0,./data/dailytalk/dailyTalk/audio_files/2285_0_1.wav,no emotion,question
6434,2285_0,2,Umm…. I have no idea.,1,./data/dailytalk/dailyTalk/audio_files/2285_0_2.wav,no emotion,inform
6435,2285_0,3,Do you want to know where I bought mine?,0,./data/dailytalk/dailyTalk/audio_files/2285_0_3.wav,no emotion,question
6436,2285_0,4,Where did you get it from?,1,./data/dailytalk/dailyTalk/audio_files/2285_0_4.wav,no emotion,question
6437,2285_0,5,I got it from IKEA.,0,./data/dailytalk/dailyTalk/audio_files/2285_0_5.wav,no emotion,inform
6438,2285_0,6,How much did it cost you?,1,./data/dailytalk/dailyTalk/audio_files/2285_0_6.wav,no emotion,question
6439,2285_0,7,It cost me a couple thousand for the whole set.,0,./data/dailytalk/dailyTalk/audio_files/2285_0_7.wav,no emotion,inform
6440,2285_0,8,Is the furniture sturdy?,1,./data/dailytalk/dailyTalk/audio_files/2285_0_8.wav,no emotion,question
6441,2285_0,9,The furniture is built extremely well.,0,./data/dailytalk/dailyTalk/audio_files/2285_0_9.wav,no emotion,inform
6442,2285_0,10,I don't mind paying a lot as long as the quality is good.,1,./data/dailytalk/dailyTalk/audio_files/2285_0_10.wav,no emotion,inform
6443,2285_0,11,"Well, trust me. The quality is fantastic.",0,./data/dailytalk/dailyTalk/audio_files/2285_0_11.wav,no emotion,directive
6444,2287_0,0,I just lost my job. My boss just told me.,1,./data/dailytalk/dailyTalk/audio_files/2287_0_0.wav,sadness,inform
6445,2287_0,1,That's unbelievable. Why did this happen?,0,./data/dailytalk/dailyTalk/audio_files/2287_0_1.wav,no emotion,question
6446,2287_0,2,I don't understand of myself. It seems they have to save money.,1,./data/dailytalk/dailyTalk/audio_files/2287_0_2.wav,sadness,inform
6447,2287_0,3,I cant't believe it. You've worked here for years.,0,./data/dailytalk/dailyTalk/audio_files/2287_0_3.wav,no emotion,inform
6448,2288_0,0,Let's play some music! I feel like dancing.,1,./data/dailytalk/dailyTalk/audio_files/2288_0_0.wav,happiness,directive
6449,2288_0,1,That's just what was running through my mind. Moonlight and dancing.,0,./data/dailytalk/dailyTalk/audio_files/2288_0_1.wav,happiness,commissive
6450,2288_0,2,Ahh! Now that's more like it. Atmosphere!,1,./data/dailytalk/dailyTalk/audio_files/2288_0_2.wav,happiness,inform
6451,2288_0,3,"Come on baby, let's dance!",0,./data/dailytalk/dailyTalk/audio_files/2288_0_3.wav,happiness,directive
6452,2293_0,0,Would you please put that cigarette out ? I get sick on it.,1,./data/dailytalk/dailyTalk/audio_files/2293_0_0.wav,no emotion,directive
6453,2293_0,1,"You do? OK, fine with me.",0,./data/dailytalk/dailyTalk/audio_files/2293_0_1.wav,no emotion,commissive
6454,2297_0,0,I'm from California.,0,./data/dailytalk/dailyTalk/audio_files/2297_0_0.wav,no emotion,inform
6455,2297_0,1,Nice to meet you.,1,./data/dailytalk/dailyTalk/audio_files/2297_0_1.wav,no emotion,inform
6456,2298_0,0,I have found myself a date mate.,1,./data/dailytalk/dailyTalk/audio_files/2298_0_0.wav,no emotion,commissive
6457,2298_0,1,You must have a lot in common and a barrel of fun.,0,./data/dailytalk/dailyTalk/audio_files/2298_0_1.wav,happiness,inform
6458,2299_0,0,I don't feel very good.,0,./data/dailytalk/dailyTalk/audio_files/2299_0_0.wav,no emotion,inform
6459,2299_0,1,I have some tablets for seasickness.,1,./data/dailytalk/dailyTalk/audio_files/2299_0_1.wav,no emotion,inform
6460,2299_0,2,They give me no help at all.,0,./data/dailytalk/dailyTalk/audio_files/2299_0_2.wav,no emotion,inform
